Freq.	Vy/Vx
2.25423921215191e+004	6.09799474977657e+001	-6.20925289030415e+001
2.25943577022045e+004	6.08990245823678e+001	-6.22380900694955e+001
2.26464430759253e+004	6.08182033572446e+001	-6.23824252406252e+001
2.26986485188330e+004	6.07374836969135e+001	-6.25255488230786e+001
2.27509743077154e+004	6.06568654620506e+001	-6.26674750287727e+001
2.28034207199989e+004	6.05763485000035e+001	-6.28082178770375e+001
2.28559880337490e+004	6.04959326453055e+001	-6.29477911975739e+001
2.29086765276724e+004	6.04156177201598e+001	-6.30862086327435e+001
2.29614864811183e+004	6.03354035349102e+001	-6.32234836399498e+001
2.30144181740797e+004	6.02552898885051e+001	-6.33596294943497e+001
2.30674718871953e+004	6.01752765689432e+001	-6.34946592910224e+001
2.31206479017506e+004	6.00953633537061e+001	-6.36285859477186e+001
2.31739464996794e+004	6.00155500101651e+001	-6.37614222068741e+001
2.32273679635657e+004	5.99358362960075e+001	-6.38931806383769e+001
2.32809125766447e+004	5.98562219596125e+001	-6.40238736417408e+001
2.33345806228046e+004	5.97767067404392e+001	-6.41535134483603e+001
2.33883723865881e+004	5.96972903693929e+001	-6.42821121240589e+001
2.34422881531938e+004	5.96179725691881e+001	-6.44096815712818e+001
2.34963282084776e+004	5.95387530546871e+001	-6.45362335312570e+001
2.35504928389546e+004	5.94596315332446e+001	-6.46617795864150e+001
2.36047823318003e+004	5.93806077050245e+001	-6.47863311625311e+001
2.36591969748521e+004	5.93016812633190e+001	-6.49098995309700e+001
2.37137370566110e+004	5.92228518948491e+001	-6.50324958108086e+001
2.37684028662432e+004	5.91441192800728e+001	-6.51541309710691e+001
2.38231946935813e+004	5.90654830934557e+001	-6.52748158327571e+001
2.38781128291262e+004	5.89869430037589e+001	-6.53945610710742e+001
2.39331575640483e+004	5.89084986742922e+001	-6.55133772173304e+001
2.39883291901893e+004	5.88301497631991e+001	-6.56312746612210e+001
2.40436280000637e+004	5.87518959236849e+001	-6.57482636526986e+001
2.40990542868603e+004	5.86737368042677e+001	-6.58643543040039e+001
2.41546083444438e+004	5.85956720490220e+001	-6.59795565917468e+001
2.42102904673561e+004	5.85177012977906e+001	-6.60938803586524e+001
2.42661009508185e+004	5.84398241864212e+001	-6.62073353157118e+001
2.43220400907325e+004	5.83620403469671e+001	-6.63199310440177e+001
2.43781081836818e+004	5.82843494079017e+001	-6.64316769964989e+001
2.44343055269340e+004	5.82067509943213e+001	-6.65425825000662e+001
2.44906324184417e+004	5.81292447281216e+001	-6.66526567571143e+001
2.45470891568446e+004	5.80518302282062e+001	-6.67619088476502e+001
2.46036760414705e+004	5.79745071106549e+001	-6.68703477307810e+001
2.46603933723376e+004	5.78972749888959e+001	-6.69779822466884e+001
2.47172414501555e+004	5.78201334738901e+001	-6.70848211182785e+001
2.47742205763270e+004	5.77430821742755e+001	-6.71908729528730e+001
2.48313310529499e+004	5.76661206965385e+001	-6.72961462438647e+001
2.48885731828181e+004	5.75892486451660e+001	-6.74006493725927e+001
2.49459472694237e+004	5.75124656227858e+001	-6.75043906097046e+001
2.50034536169585e+004	5.74357712303143e+001	-6.76073781168969e+001
2.50610925303153e+004	5.73591650670954e+001	-6.77096199485427e+001
2.51188643150899e+004	5.72826467310353e+001	-6.78111240531908e+001
2.51767692775826e+004	5.72062158187171e+001	-6.79118982751589e+001
2.52348077247998e+004	5.71298719255508e+001	-6.80119503560407e+001
2.52929799644555e+004	5.70536146458735e+001	-6.81112879362458e+001
2.53512863049731e+004	5.69774435730649e+001	-6.82099185563643e+001
2.54097270554871e+004	5.69013582996783e+001	-6.83078496588391e+001
2.54683025258444e+004	5.68253584175271e+001	-6.84050885891568e+001
2.55270130266065e+004	5.67494435177998e+001	-6.85016425974288e+001
2.55858588690504e+004	5.66736131911630e+001	-6.85975188397361e+001
2.56448403651711e+004	5.65978670278545e+001	-6.86927243795922e+001
2.57039578276826e+004	5.65222046177739e+001	-6.87872661890395e+001
2.57632115700197e+004	5.64466255505828e+001	-6.88811511503380e+001
2.58226019063399e+004	5.63711294157841e+001	-6.89743860570310e+001
2.58821291515248e+004	5.62957158028078e+001	-6.90669776152809e+001
2.59417936211820e+004	5.62203843010949e+001	-6.91589324452047e+001
2.60015956316466e+004	5.61451345001701e+001	-6.92502570821293e+001
2.60615354999828e+004	5.60699659897300e+001	-6.93409579777538e+001
2.61216135439859e+004	5.59948783596969e+001	-6.94310415014597e+001
2.61818300821837e+004	5.59198712003047e+001	-6.95205139414083e+001
2.62421854338382e+004	5.58449441021585e+001	-6.96093815058434e+001
2.63026799189476e+004	5.57700966563024e+001	-6.96976503241410e+001
2.63633138582476e+004	5.56953284542808e+001	-6.97853264480358e+001
2.64240875732132e+004	5.56206390881994e+001	-6.98724158526761e+001
2.64850013860608e+004	5.55460281507813e+001	-6.99589244378680e+001
2.65460556197491e+004	5.54714952354254e+001	-7.00448580289741e+001
2.66072505979818e+004	5.53970399362579e+001	-7.01302223781637e+001
2.66685866452085e+004	5.53226618481861e+001	-7.02150231653732e+001
2.67300640866268e+004	5.52483605669430e+001	-7.02992659994038e+001
2.67916832481840e+004	5.51741356891400e+001	-7.03829564189218e+001
2.68534444565787e+004	5.50999868123109e+001	-7.04660998934662e+001
2.69153480392628e+004	5.50259135349525e+001	-7.05487018244725e+001
2.69773943244428e+004	5.49519154565725e+001	-7.06307675462357e+001
2.70395836410820e+004	5.48779921777243e+001	-7.07123023268540e+001
2.71019163189020e+004	5.48041433000513e+001	-7.07933113692490e+001
2.71643926883844e+004	5.47303684263177e+001	-7.08737998120619e+001
2.72270130807727e+004	5.46566671604464e+001	-7.09537727305012e+001
2.72897778280740e+004	5.45830391075558e+001	-7.10332351374087e+001
2.73526872630607e+004	5.45094838739883e+001	-7.11121919840086e+001
2.74157417192723e+004	5.44360010673452e+001	-7.11906481608805e+001
2.74789415310175e+004	5.43625902965096e+001	-7.12686084987387e+001
2.75422870333751e+004	5.42892511716867e+001	-7.13460777694089e+001
2.76057785621969e+004	5.42159833044149e+001	-7.14230606865585e+001
2.76694164541086e+004	5.41427863076095e+001	-7.14995619065659e+001
2.77332010465118e+004	5.40696597955705e+001	-7.15755860292815e+001
2.77971326775863e+004	5.39966033840191e+001	-7.16511375989534e+001
2.78612116862911e+004	5.39236166901106e+001	-7.17262211049015e+001
2.79254384123668e+004	5.38506993324630e+001	-7.18008409823202e+001
2.79898131963370e+004	5.37778509311734e+001	-7.18750016130881e+001
2.80543363795105e+004	5.37050711078351e+001	-7.19487073264355e+001
2.81190083039827e+004	5.36323594855639e+001	-7.20219623998016e+001
2.81838293126379e+004	5.35597156890038e+001	-7.20947710594309e+001
2.82487997491504e+004	5.34871393443533e+001	-7.21671374812105e+001
2.83139199579871e+004	5.34146300793750e+001	-7.22390657912717e+001
2.83791902844088e+004	5.33421875234145e+001	-7.23105600668272e+001
2.84446110744724e+004	5.32698113074063e+001	-7.23816243366721e+001
2.85101826750323e+004	5.31975010638990e+001	-7.24522625820127e+001
2.85759054337427e+004	5.31252564270554e+001	-7.25224787370791e+001
2.86417796990590e+004	5.30530770326693e+001	-7.25922766897292e+001
2.87078058202401e+004	5.29809625181764e+001	-7.26616602821666e+001
2.87739841473499e+004	5.29089125226652e+001	-7.27306333115579e+001
2.88403150312592e+004	5.28369266868792e+001	-7.27991995306113e+001
2.89067988236479e+004	5.27650046532362e+001	-7.28673626482572e+001
2.89734358770063e+004	5.26931460658282e+001	-7.29351263302186e+001
2.90402265446376e+004	5.26213505704278e+001	-7.30024941995702e+001
2.91071711806591e+004	5.25496178145038e+001	-7.30694698374031e+001
2.91742701400047e+004	5.24779474472173e+001	-7.31360567833572e+001
2.92415237784264e+004	5.24063391194335e+001	-7.32022585361948e+001
2.93089324524962e+004	5.23347924837233e+001	-7.32680785543502e+001
2.93764965196083e+004	5.22633071943691e+001	-7.33335202564925e+001
2.94442163379806e+004	5.21918829073709e+001	-7.33985870220978e+001
2.95120922666568e+004	5.21205192804453e+001	-7.34632821919471e+001
2.95801246655084e+004	5.20492159730296e+001	-7.35276090686280e+001
2.96483138952364e+004	5.19779726462888e+001	-7.35915709171189e+001
2.97166603173732e+004	5.19067889631129e+001	-7.36551709652802e+001
2.97851642942848e+004	5.18356645881196e+001	-7.37184124043055e+001
2.98538261891725e+004	5.17645991876571e+001	-7.37812983892860e+001
2.99226463660748e+004	5.16935924298020e+001	-7.38438320396657e+001
2.99916251898694e+004	5.16226439843636e+001	-7.39060164397003e+001
3.00607630262751e+004	5.15517535228805e+001	-7.39678546389918e+001
3.01300602418540e+004	5.14809207186241e+001	-7.40293496528830e+001
3.01995172040130e+004	5.14101452465935e+001	-7.40905044629811e+001
3.02691342810058e+004	5.13394267835193e+001	-7.41513220175673e+001
3.03389118419355e+004	5.12687650078577e+001	-7.42118052320385e+001
3.04088502567555e+004	5.11981595997937e+001	-7.42719569893783e+001
3.04789498962725e+004	5.11276102412341e+001	-7.43317801405573e+001
3.05492111321478e+004	5.10571166158127e+001	-7.43912775050110e+001
3.06196343368995e+004	5.09866784088786e+001	-7.44504518709586e+001
3.06902198839042e+004	5.09162953075012e+001	-7.45093059959395e+001
3.07609681473997e+004	5.08459670004639e+001	-7.45678426071110e+001
3.08318795024862e+004	5.07756931782626e+001	-7.46260644017162e+001
3.09029543251285e+004	5.07054735330999e+001	-7.46839740474618e+001
3.09741929921584e+004	5.06353077588836e+001	-7.47415741828863e+001
3.10455958812761e+004	5.05651955512228e+001	-7.47988674177727e+001
3.11171633710527e+004	5.04951366074223e+001	-7.48558563334892e+001
3.11888958409319e+004	5.04251306264803e+001	-7.49125434834135e+001
3.12607936712321e+004	5.03551773090841e+001	-7.49689313932686e+001
3.13328572431483e+004	5.02852763576030e+001	-7.50250225614297e+001
3.14050869387546e+004	5.02154274760850e+001	-7.50808194593990e+001
3.14774831410056e+004	5.01456303702543e+001	-7.51363245320432e+001
3.15500462337387e+004	5.00758847475019e+001	-7.51915401980176e+001
3.16227766016762e+004	5.00061903168832e+001	-7.52464688500410e+001
3.16956746304273e+004	4.99365467891118e+001	-7.53011128552621e+001
3.17687407064901e+004	4.98669538765549e+001	-7.53554745556259e+001
3.18419752172536e+004	4.97974112932249e+001	-7.54095562681213e+001
3.19153785510000e+004	4.97279187547775e+001	-7.54633602851623e+001
3.19889510969063e+004	4.96584759785028e+001	-7.55168888748704e+001
3.20626932450470e+004	4.95890826833201e+001	-7.55701442813791e+001
3.21366053863955e+004	4.95197385897733e+001	-7.56231287252102e+001
3.22106879128266e+004	4.94504434200215e+001	-7.56758444034748e+001
3.22849412171186e+004	4.93811968978359e+001	-7.57282934902430e+001
3.23593656929550e+004	4.93119987485914e+001	-7.57804781368034e+001
3.24339617349271e+004	4.92428486992604e+001	-7.58324004719613e+001
3.25087297385356e+004	4.91737464784071e+001	-7.58840626023280e+001
3.25836701001930e+004	4.91046918161792e+001	-7.59354666125995e+001
3.26587832172257e+004	4.90356844443025e+001	-7.59866145658287e+001
3.27340694878759e+004	4.89667240960734e+001	-7.60375085036723e+001
3.28095293113040e+004	4.88978105063532e+001	-7.60881504467467e+001
3.28851630875904e+004	4.88289434115576e+001	-7.61385423947655e+001
3.29609712177378e+004	4.87601225496549e+001	-7.61886863269107e+001
3.30369541036735e+004	4.86913476601541e+001	-7.62385842020402e+001
3.31131121482511e+004	4.86226184841011e+001	-7.62882379589359e+001
3.31894457552530e+004	4.85539347640688e+001	-7.63376495165724e+001
3.32659553293924e+004	4.84852962441525e+001	-7.63868207743360e+001
3.33426412763155e+004	4.84167026699600e+001	-7.64357536123300e+001
3.34195040026034e+004	4.83481537886064e+001	-7.64844498915327e+001
3.34965439157747e+004	4.82796493487057e+001	-7.65329114540893e+001
3.35737614242874e+004	4.82111891003635e+001	-7.65811401235331e+001
3.36511569375410e+004	4.81427727951687e+001	-7.66291377049766e+001
3.37287308658788e+004	4.80744001861879e+001	-7.66769059854130e+001
3.38064836205900e+004	4.80060710279567e+001	-7.67244467338694e+001
3.38844156139121e+004	4.79377850764719e+001	-7.67717617016621e+001
3.39625272590327e+004	4.78695420891848e+001	-7.68188526225995e+001
3.40408189700919e+004	4.78013418249924e+001	-7.68657212131878e+001
3.41192911621846e+004	4.77331840442317e+001	-7.69123691728852e+001
3.41979442513626e+004	4.76650685086703e+001	-7.69587981842586e+001
3.42767786546368e+004	4.75969949814992e+001	-7.70050099132087e+001
3.43557947899792e+004	4.75289632273258e+001	-7.70510060091619e+001
3.44349930763255e+004	4.74609730121659e+001	-7.70967881053083e+001
3.45143739335773e+004	4.73930241034360e+001	-7.71423578187189e+001
3.45939377826038e+004	4.73251162699454e+001	-7.71877167506524e+001
3.46736850452448e+004	4.72572492818889e+001	-7.72328664866268e+001
3.47536161443122e+004	4.71894229108395e+001	-7.72778085966934e+001
3.48337315035928e+004	4.71216369297394e+001	-7.73225446355824e+001
3.49140315478502e+004	4.70538911128937e+001	-7.73670761428939e+001
3.49945167028273e+004	4.69861852359622e+001	-7.74114046432861e+001
3.50751873952483e+004	4.69185190759522e+001	-7.74555316466454e+001
3.51560440528213e+004	4.68508924112093e+001	-7.74994586482641e+001
3.52370871042402e+004	4.67833050214120e+001	-7.75431871289956e+001
3.53183169791871e+004	4.67157566875627e+001	-7.75867185554841e+001
3.53997341083349e+004	4.66482471919801e+001	-7.76300543802489e+001
3.54813389233490e+004	4.65807763182919e+001	-7.76731960419245e+001
3.55631318568899e+004	4.65133438514273e+001	-7.77161449653767e+001
3.56451133426158e+004	4.64459495776090e+001	-7.77589025618929e+001
3.57272838151842e+004	4.63785932843463e+001	-7.78014702293240e+001
3.58096437102549e+004	4.63112747604271e+001	-7.78438493522509e+001
3.58921934644918e+004	4.62439937959097e+001	-7.78860413021361e+001
3.59749335155655e+004	4.61767501821170e+001	-7.79280474374738e+001
3.60578643021555e+004	4.61095437116271e+001	-7.79698691039477e+001
3.61409862639526e+004	4.60423741782671e+001	-7.80115076345865e+001
3.62242998416611e+004	4.59752413771053e+001	-7.80529643498799e+001
3.63078054770013e+004	4.59081451044436e+001	-7.80942405579782e+001
3.63915036127119e+004	4.58410851578103e+001	-7.81353375547647e+001
3.64753946925519e+004	4.57740613359523e+001	-7.81762566240723e+001
3.65594791613036e+004	4.57070734388280e+001	-7.82169990377519e+001
3.66437574647744e+004	4.56401212676008e+001	-7.82575660558787e+001
3.67282300497995e+004	4.55732046246302e+001	-7.82979589268236e+001
3.68128973642442e+004	4.55063233134652e+001	-7.83381788874171e+001
3.68977598570061e+004	4.54394771388372e+001	-7.83782271631100e+001
3.69828179780176e+004	4.53726659066533e+001	-7.84181049680432e+001
3.70680721782486e+004	4.53058894239875e+001	-7.84578135052175e+001
3.71535229097082e+004	4.52391474990752e+001	-7.84973539666186e+001
3.72391706254478e+004	4.51724399413051e+001	-7.85367275333269e+001
3.73250157795630e+004	4.51057665612118e+001	-7.85759353756372e+001
3.74110588271962e+004	4.50391271704699e+001	-7.86149786532268e+001
3.74973002245392e+004	4.49725215818860e+001	-7.86538585152124e+001
3.75837404288353e+004	4.49059496093915e+001	-7.86925761002977e+001
3.76703798983817e+004	4.48394110680362e+001	-7.87311325368844e+001
3.77572190925324e+004	4.47729057739816e+001	-7.87695289432423e+001
3.78442584717001e+004	4.47064335444928e+001	-7.88077664275095e+001
3.79314984973589e+004	4.46399941979324e+001	-7.88458460879182e+001
3.80189396320468e+004	4.45735875537534e+001	-7.88837690128387e+001
3.81065823393680e+004	4.45072134324933e+001	-7.89215362809194e+001
3.81944270839953e+004	4.44408716557647e+001	-7.89591489611735e+001
3.82824743316729e+004	4.43745620462517e+001	-7.89966081131061e+001
3.83707245492185e+004	4.43082844277010e+001	-7.90339147868124e+001
3.84591782045260e+004	4.42420386249160e+001	-7.90710700230793e+001
3.85478357665678e+004	4.41758244637503e+001	-7.91080748534931e+001
3.86366977053975e+004	4.41096417711001e+001	-7.91449303005394e+001
3.87257644921523e+004	4.40434903748986e+001	-7.91816373776851e+001
3.88150365990553e+004	4.39773701041094e+001	-7.92181970895338e+001
3.89045144994185e+004	4.39112807887185e+001	-7.92546104318383e+001
3.89941986676448e+004	4.38452222597301e+001	-7.92908783916808e+001
3.90840895792306e+004	4.37791943491585e+001	-7.93270019475124e+001
3.91741877107687e+004	4.37131968900217e+001	-7.93629820692739e+001
3.92644935399504e+004	4.36472297163358e+001	-7.93988197184820e+001
3.93550075455681e+004	4.35812926631080e+001	-7.94345158483068e+001
3.94457302075182e+004	4.35153855663307e+001	-7.94700714036975e+001
3.95366620068031e+004	4.34495082629746e+001	-7.95054873214299e+001
3.96278034255343e+004	4.33836605909831e+001	-7.95407645302276e+001
3.97191549469343e+004	4.33178423892656e+001	-7.95759039508293e+001
3.98107170553400e+004	4.32520534976919e+001	-7.96109064960945e+001
3.99024902362044e+004	4.31862937570848e+001	-7.96457730710601e+001
3.99944749761000e+004	4.31205630092156e+001	-7.96805045730544e+001
4.00866717627205e+004	4.30548610967969e+001	-7.97151018917579e+001
4.01790810848842e+004	4.29891878634769e+001	-7.97495659093059e+001
4.02717034325361e+004	4.29235431538332e+001	-7.97838975003357e+001
4.03645392967506e+004	4.28579268133673e+001	-7.98180975321196e+001
4.04575891697344e+004	4.27923386884977e+001	-7.98521668645801e+001
4.05508535448284e+004	4.27267786265556e+001	-7.98861063504288e+001
4.06443329165113e+004	4.26612464757770e+001	-7.99199168351907e+001
4.07380277804013e+004	4.25957420852985e+001	-7.99535991573303e+001
4.08319386332592e+004	4.25302653051508e+001	-7.99871541482669e+001
4.09260659729911e+004	4.24648159862532e+001	-8.00205826325259e+001
4.10204102986506e+004	4.23993939804070e+001	-8.00538854277337e+001
4.11149721104421e+004	4.23339991402913e+001	-8.00870633447418e+001
4.12097519097229e+004	4.22686313194561e+001	-8.01201171876850e+001
4.13047501990060e+004	4.22032903723173e+001	-8.01530477540370e+001
4.13999674819629e+004	4.21379761541507e+001	-8.01858558347039e+001
4.14954042634261e+004	4.20726885210868e+001	-8.02185422140792e+001
4.15910610493920e+004	4.20074273301049e+001	-8.02511076701144e+001
4.16869383470233e+004	4.19421924390284e+001	-8.02835529743772e+001
4.17830366646519e+004	4.18769837065182e+001	-8.03158788921465e+001
4.18793565117816e+004	4.18118009920682e+001	-8.03480861824466e+001
4.19758983990904e+004	4.17466441559994e+001	-8.03801755981202e+001
4.20726628384341e+004	4.16815130594549e+001	-8.04121478859128e+001
4.21696503428479e+004	4.16164075643939e+001	-8.04440037865015e+001
4.22668614265499e+004	4.15513275335878e+001	-8.04757440345918e+001
4.23642966049437e+004	4.14862728306135e+001	-8.05073693589579e+001
4.24619563946208e+004	4.14212433198488e+001	-8.05388804825069e+001
4.25598413133638e+004	4.13562388664673e+001	-8.05702781223511e+001
4.26579518801488e+004	4.12912593364331e+001	-8.06015629898414e+001
4.27562886151481e+004	4.12263045964955e+001	-8.06327357906621e+001
4.28548520397334e+004	4.11613745141848e+001	-8.06637972248677e+001
4.29536426764782e+004	4.10964689578058e+001	-8.06947479869314e+001
4.30526610491605e+004	4.10315877964342e+001	-8.07255887658317e+001
4.31519076827659e+004	4.09667308999104e+001	-8.07563202450758e+001
4.32513831034902e+004	4.09018981388357e+001	-8.07869431027741e+001
4.33510878387422e+004	4.08370893845666e+001	-8.08174580117012e+001
4.34510224171464e+004	4.07723045092101e+001	-8.08478656393323e+001
4.35511873685461e+004	4.07075433856189e+001	-8.08781666479024e+001
4.36515832240058e+004	4.06428058873866e+001	-8.09083616944736e+001
4.37522105158144e+004	4.05780918888430e+001	-8.09384514309615e+001
4.38530697774877e+004	4.05134012650490e+001	-8.09684365042055e+001
4.39541615437716e+004	4.04487338917923e+001	-8.09983175560317e+001
4.40554863506445e+004	4.03840896455824e+001	-8.10280952232659e+001
4.41570447353203e+004	4.03194684036462e+001	-8.10577701378201e+001
4.42588372362517e+004	4.02548700439229e+001	-8.10873429267167e+001
4.43608643931323e+004	4.01902944450602e+001	-8.11168142121614e+001
4.44631267468999e+004	4.01257414864088e+001	-8.11461846115639e+001
4.45656248397393e+004	4.00612110480186e+001	-8.11754547376108e+001
4.46683592150853e+004	3.99967030106337e+001	-8.12046251982967e+001
4.47713304176252e+004	3.99322172556883e+001	-8.12336965969774e+001
4.48745389933021e+004	3.98677536653021e+001	-8.12626695324178e+001
4.49779854893177e+004	3.98033121222757e+001	-8.12915445988278e+001
4.50816704541349e+004	3.97388925100866e+001	-8.13203223859205e+001
4.51855944374811e+004	3.96744947128844e+001	-8.13490034789461e+001
4.52897579903509e+004	3.96101186154869e+001	-8.13775884587484e+001
4.53941616650091e+004	3.95457641033755e+001	-8.14060779017883e+001
4.54988060149936e+004	3.94814310626910e+001	-8.14344723802071e+001
4.56036915951183e+004	3.94171193802296e+001	-8.14627724618672e+001
4.57088189614762e+004	3.93528289434381e+001	-8.14909787103675e+001
4.58141886714420e+004	3.92885596404106e+001	-8.15190916851255e+001
4.59198012836755e+004	3.92243113598835e+001	-8.15471119413934e+001
4.60256573581242e+004	3.91600839912318e+001	-8.15750400302962e+001
4.61317574560265e+004	3.90958774244649e+001	-8.16028764988910e+001
4.62381021399146e+004	3.90316915502226e+001	-8.16306218901847e+001
4.63446919736173e+004	3.89675262597713e+001	-8.16582767431921e+001
4.64515275222634e+004	3.89033814449992e+001	-8.16858415929674e+001
4.65586093522843e+004	3.88392569984130e+001	-8.17133169706361e+001
4.66659380314173e+004	3.87751528131341e+001	-8.17407034034457e+001
4.67735141287082e+004	3.87110687828940e+001	-8.17680014147931e+001
4.68813382145149e+004	3.86470048020305e+001	-8.17952115242685e+001
4.69894108605098e+004	3.85829607654848e+001	-8.18223342476840e+001
4.70977326396836e+004	3.85189365687962e+001	-8.18493700971260e+001
4.72063041263473e+004	3.84549321080993e+001	-8.18763195809707e+001
4.73151258961363e+004	3.83909472801198e+001	-8.19031832039329e+001
4.74241985260127e+004	3.83269819821710e+001	-8.19299614670984e+001
4.75335225942687e+004	3.82630361121496e+001	-8.19566548679623e+001
4.76430986805297e+004	3.81991095685324e+001	-8.19832639004546e+001
4.77529273657572e+004	3.81352022503723e+001	-8.20097890549860e+001
4.78630092322519e+004	3.80713140572950e+001	-8.20362308184632e+001
4.79733448636569e+004	3.80074448894951e+001	-8.20625896743466e+001
4.80839348449609e+004	3.79435946477325e+001	-8.20888661026639e+001
4.81947797625007e+004	3.78797632333287e+001	-8.21150605800561e+001
4.83058802039652e+004	3.78159505481636e+001	-8.21411735797971e+001
4.84172367583978e+004	3.77521564946714e+001	-8.21672055718350e+001
4.85288500162000e+004	3.76883809758379e+001	-8.21931570228204e+001
4.86407205691340e+004	3.76246238951961e+001	-8.22190283961375e+001
4.87528490103265e+004	3.75608851568233e+001	-8.22448201519383e+001
4.88652359342712e+004	3.74971646653374e+001	-8.22705327471689e+001
4.89778819368324e+004	3.74334623258936e+001	-8.22961666355962e+001
4.90907876152480e+004	3.73697780441812e+001	-8.23217222678557e+001
4.92039535681328e+004	3.73061117264197e+001	-8.23472000914563e+001
4.93173803954813e+004	3.72424632793558e+001	-8.23726005508263e+001
4.94310686986712e+004	3.71788326102603e+001	-8.23979240873404e+001
4.95450190804666e+004	3.71152196269242e+001	-8.24231711393429e+001
4.96592321450212e+004	3.70516242376557e+001	-8.24483421421807e+001
4.97737084978811e+004	3.69880463512772e+001	-8.24734375282258e+001
4.98884487459887e+004	3.69244858771218e+001	-8.24984577269150e+001
5.00034534976853e+004	3.68609427250301e+001	-8.25234031647657e+001
5.01187233627147e+004	3.67974168053469e+001	-8.25482742654068e+001
5.02342589522261e+004	3.67339080289183e+001	-8.25730714496017e+001
5.03500608787779e+004	3.66704163070884e+001	-8.25977951352874e+001
5.04661297563402e+004	3.66069415516960e+001	-8.26224457375887e+001
5.05824662002987e+004	3.65434836750720e+001	-8.26470236688483e+001
5.06990708274577e+004	3.64800425900358e+001	-8.26715293386526e+001
5.08159442560433e+004	3.64166182098924e+001	-8.26959631538600e+001
5.09330871057068e+004	3.63532104484294e+001	-8.27203255186163e+001
5.10504999975278e+004	3.62898192199142e+001	-8.27446168343966e+001
5.11681835540179e+004	3.62264444390904e+001	-8.27688375000142e+001
5.12861383991236e+004	3.61630860211755e+001	-8.27929879116534e+001
5.14043651582297e+004	3.60997438818575e+001	-8.28170684628922e+001
5.15228644581627e+004	3.60364179372922e+001	-8.28410795447264e+001
5.16416369271941e+004	3.59731081040999e+001	-8.28650215455883e+001
5.17606831950437e+004	3.59098142993631e+001	-8.28888948513801e+001
5.18800038928831e+004	3.58465364406233e+001	-8.29126998454946e+001
5.19995996533385e+004	3.57832744458779e+001	-8.29364369088285e+001
5.21194711104949e+004	3.57200282335779e+001	-8.29601064198177e+001
5.22396188998988e+004	3.56567977226245e+001	-8.29837087544510e+001
5.23600436585618e+004	3.55935828323669e+001	-8.30072442862998e+001
5.24807460249641e+004	3.55303834825989e+001	-8.30307133865313e+001
5.26017266390574e+004	3.54671995935569e+001	-8.30541164239451e+001
5.27229861422690e+004	3.54040310859162e+001	-8.30774537649772e+001
5.28445251775047e+004	3.53408778807892e+001	-8.31007257737299e+001
5.29663443891524e+004	3.52777398997221e+001	-8.31239328119993e+001
5.30884444230855e+004	3.52146170646924e+001	-8.31470752392855e+001
5.32108259266660e+004	3.51515092981063e+001	-8.31701534128188e+001
5.33334895487487e+004	3.50884165227960e+001	-8.31931676875806e+001
5.34564359396837e+004	3.50253386620171e+001	-8.32161184163219e+001
5.35796657513207e+004	3.49622756394458e+001	-8.32390059495830e+001
5.37031796370117e+004	3.48992273791766e+001	-8.32618306357214e+001
5.38269782516153e+004	3.48361938057195e+001	-8.32845928209176e+001
5.39510622514992e+004	3.47731748439975e+001	-8.33072928492049e+001
5.40754322945445e+004	3.47101704193444e+001	-8.33299310624934e+001
5.42000890401487e+004	3.46471804575014e+001	-8.33525078005686e+001
5.43250331492296e+004	3.45842048846156e+001	-8.33750234011358e+001
5.44502652842284e+004	3.45212436272369e+001	-8.33974781998225e+001
5.45757861091133e+004	3.44582966123157e+001	-8.34198725302046e+001
5.47015962893833e+004	3.43953637672005e+001	-8.34422067238176e+001
5.48276964920715e+004	3.43324450196353e+001	-8.34644811101843e+001
5.49540873857486e+004	3.42695402977573e+001	-8.34866960168271e+001
5.50807696405264e+004	3.42066495300946e+001	-8.35088517692882e+001
5.52077439280618e+004	3.41437726455634e+001	-8.35309486911404e+001
5.53350109215597e+004	3.40809095734663e+001	-8.35529871040201e+001
5.54625712957771e+004	3.40180602434892e+001	-8.35749673276266e+001
5.55904257270263e+004	3.39552245856996e+001	-8.35968896797546e+001
5.57185748931789e+004	3.38924025305438e+001	-8.36187544763043e+001
5.58470194736690e+004	3.38295940088448e+001	-8.36405620312968e+001
5.59757601494969e+004	3.37667989518001e+001	-8.36623126568905e+001
5.61047976032329e+004	3.37040172909792e+001	-8.36840066634090e+001
5.62341325190207e+004	3.36412489583215e+001	-8.37056443593415e+001
5.63637655825812e+004	3.35784938861341e+001	-8.37272260513690e+001
5.64936974812159e+004	3.35157520070892e+001	-8.37487520443808e+001
5.66239289038110e+004	3.34530232542225e+001	-8.37702226414833e+001
5.67544605408403e+004	3.33903075609305e+001	-8.37916381440238e+001
5.68852930843697e+004	3.33276048609683e+001	-8.38129988516025e+001
5.70164272280603e+004	3.32649150884480e+001	-8.38343050620884e+001
5.71478636671722e+004	3.32022381778357e+001	-8.38555570716322e+001
5.72796030985684e+004	3.31395740639502e+001	-8.38767551746898e+001
5.74116462207182e+004	3.30769226819601e+001	-8.38978996640272e+001
5.75439937337011e+004	3.30142839673824e+001	-8.39189908307435e+001
5.76766463392104e+004	3.29516578560799e+001	-8.39400289642784e+001
5.78096047405571e+004	3.28890442842593e+001	-8.39610143524362e+001
5.79428696426734e+004	3.28264431884691e+001	-8.39819472813925e+001
