Freq.	Vy/Vx
8.60993752184419e+03	1.58763070574260e+01	1.52070223376171e+02
8.62978547766788e+03	1.58899169799779e+01	1.52058312402898e+02
8.64967918775510e+03	1.59036216044446e+01	1.52045787018914e+02
8.66961875758033e+03	1.59174213160878e+01	1.52032641298505e+02
8.68960429286118e+03	1.59313165006581e+01	1.52018869239603e+02
8.70963589955896e+03	1.59453075443315e+01	1.52004464762662e+02
8.72971368387927e+03	1.59593948336430e+01	1.51989421709507e+02
8.74983775227251e+03	1.59735787554169e+01	1.51973733842180e+02
8.77000821143449e+03	1.59878596966961e+01	1.51957394841758e+02
8.79022516830698e+03	1.60022380446673e+01	1.51940398307158e+02
8.81048873007827e+03	1.60167141865842e+01	1.51922737753922e+02
8.83079900418375e+03	1.60312885096875e+01	1.51904406612987e+02
8.85115609830648e+03	1.60459614011224e+01	1.51885398229428e+02
8.87156012037773e+03	1.60607332478525e+01	1.51865705861197e+02
8.89201117857760e+03	1.60756044365713e+01	1.51845322677828e+02
8.91250938133556e+03	1.60905753536095e+01	1.51824241759131e+02
8.93305483733106e+03	1.61056463848400e+01	1.51802456093864e+02
8.95364765549404e+03	1.61208179155789e+01	1.51779958578392e+02
8.97428794500558e+03	1.61360903304831e+01	1.51756742015310e+02
8.99497581529844e+03	1.61514640134443e+01	1.51732799112068e+02
9.01571137605765e+03	1.61669393474794e+01	1.51708122479555e+02
9.03649473722109e+03	1.61825167146166e+01	1.51682704630678e+02
9.05732600898008e+03	1.61981964957780e+01	1.51656537978911e+02
9.07820530177993e+03	1.62139790706579e+01	1.51629614836826e+02
9.09913272632058e+03	1.62298648175968e+01	1.51601927414606e+02
9.12010839355716e+03	1.62458541134512e+01	1.51573467818532e+02
9.14113241470056e+03	1.62619473334589e+01	1.51544228049448e+02
9.16220490121805e+03	1.62781448510994e+01	1.51514200001212e+02
9.18332596483385e+03	1.62944470379500e+01	1.51483375459116e+02
9.20449571752975e+03	1.63108542635364e+01	1.51451746098290e+02
9.22571427154567e+03	1.63273668951789e+01	1.51419303482079e+02
9.24698173938026e+03	1.63439852978328e+01	1.51386039060406e+02
9.26829823379152e+03	1.63607098339237e+01	1.51351944168098e+02
9.28966386779738e+03	1.63775408631771e+01	1.51317010023209e+02
9.31107875467632e+03	1.63944787424427e+01	1.51281227725301e+02
9.33254300796792e+03	1.64115238255122e+01	1.51244588253714e+02
9.35405674147352e+03	1.64286764629315e+01	1.51207082465810e+02
9.37562006925680e+03	1.64459370018063e+01	1.51168701095193e+02
9.39723310564437e+03	1.64633057856016e+01	1.51129434749908e+02
9.41889596522640e+03	1.64807831539343e+01	1.51089273910611e+02
9.44060876285722e+03	1.64983694423594e+01	1.51048208928724e+02
9.46237161365591e+03	1.65160649821481e+01	1.51006230024564e+02
9.48418463300695e+03	1.65338701000601e+01	1.50963327285440e+02
9.50604793656079e+03	1.65517851181074e+01	1.50919490663742e+02
9.52796164023449e+03	1.65698103533107e+01	1.50874709974996e+02
9.54992586021232e+03	1.65879461174476e+01	1.50828974895894e+02
9.57194071294640e+03	1.66061927167935e+01	1.50782274962313e+02
9.59400631515728e+03	1.66245504518532e+01	1.50734599567297e+02
9.61612278383459e+03	1.66430196170837e+01	1.50685937959024e+02
9.63829023623764e+03	1.66616005006093e+01	1.50636279238750e+02
9.66050878989607e+03	1.66802933839261e+01	1.50585612358726e+02
9.68277856261042e+03	1.66990985415980e+01	1.50533926120096e+02
9.70509967245282e+03	1.67180162409425e+01	1.50481209170772e+02
9.72747223776757e+03	1.67370467417067e+01	1.50427450003289e+02
9.74989637717178e+03	1.67561902957326e+01	1.50372636952630e+02
9.77237220955602e+03	1.67754471466127e+01	1.50316758194044e+02
9.79489985408489e+03	1.67948175293332e+01	1.50259801740830e+02
9.81747943019774e+03	1.68143016699076e+01	1.50201755442106e+02
9.84011105760923e+03	1.68338997849973e+01	1.50142606980559e+02
9.86279485630999e+03	1.68536120815210e+01	1.50082343870172e+02
9.88553094656727e+03	1.68734387562520e+01	1.50020953453936e+02
9.90831944892555e+03	1.68933799954024e+01	1.49958422901543e+02
9.93116048420721e+03	1.69134359741945e+01	1.49894739207056e+02
9.95405417351314e+03	1.69336068564187e+01	1.49829889186570e+02
9.97700063822340e+03	1.69538927939782e+01	1.49763859475851e+02
9.99999999999786e+03	1.69742939264190e+01	1.49696636527965e+02
1.00230523807768e+04	1.69948103804455e+01	1.49628206610888e+02
1.00461579027818e+04	1.70154422694213e+01	1.49558555805105e+02
1.00693166885159e+04	1.70361896928543e+01	1.49487670001197e+02
1.00925288607647e+04	1.70570527358669e+01	1.49415534897418e+02
1.01157945425968e+04	1.70780314686487e+01	1.49342135997258e+02
1.01391138573646e+04	1.70991259458932e+01	1.49267458607005e+02
1.01624869287048e+04	1.71203362062177e+01	1.49191487833295e+02
1.01859138805390e+04	1.71416622715648e+01	1.49114208580653e+02
1.02093948370746e+04	1.71631041465861e+01	1.49035605549045e+02
1.02329299228053e+04	1.71846618180077e+01	1.48955663231407e+02
1.02565192625119e+04	1.72063352539758e+01	1.48874365911196e+02
1.02801629812625e+04	1.72281244033837e+01	1.48791697659924e+02
1.03038612044139e+04	1.72500291951774e+01	1.48707642334712e+02
1.03276140576118e+04	1.72720495376419e+01	1.48622183575836e+02
1.03514216667912e+04	1.72941853176649e+01	1.48535304804293e+02
1.03752841581779e+04	1.73164363999802e+01	1.48446989219377e+02
1.03992016582884e+04	1.73388026263869e+01	1.48357219796258e+02
1.04231742939308e+04	1.73612838149479e+01	1.48265979283595e+02
1.04472021922058e+04	1.73838797591626e+01	1.48173250201156e+02
1.04712854805067e+04	1.74065902271174e+01	1.48079014837466e+02
1.04954242865210e+04	1.74294149606103e+01	1.47983255247482e+02
1.05196187382300e+04	1.74523536742507e+01	1.47885953250294e+02
1.05438689639103e+04	1.74754060545329e+01	1.47787090426870e+02
1.05681750921343e+04	1.74985717588834e+01	1.47686648117823e+02
1.05925372517706e+04	1.75218504146807e+01	1.47584607421237e+02
1.06169555719850e+04	1.75452416182471e+01	1.47480949190528e+02
1.06414301822409e+04	1.75687449338126e+01	1.47375654032358e+02
1.06659612123003e+04	1.75923598924488e+01	1.47268702304611e+02
1.06905487922243e+04	1.76160859909733e+01	1.47160074114422e+02
1.07151930523738e+04	1.76399226908237e+01	1.47049749316283e+02
1.07398941234101e+04	1.76638694169004e+01	1.46937707510205e+02
1.07646521362960e+04	1.76879255563769e+01	1.46823928039981e+02
1.07894672222960e+04	1.77120904574784e+01	1.46708389991509e+02
1.08143395129770e+04	1.77363634282266e+01	1.46591072191228e+02
1.08392691402097e+04	1.77607437351507e+01	1.46471953204640e+02
1.08642562361683e+04	1.77852306019637e+01	1.46351011334936e+02
1.08893009333320e+04	1.78098232082035e+01	1.46228224621747e+02
1.09144033644852e+04	1.78345206878382e+01	1.46103570840002e+02
1.09395636627186e+04	1.78593221278341e+01	1.45977027498927e+02
1.09647819614295e+04	1.78842265666876e+01	1.45848571841173e+02
1.09900583943228e+04	1.79092329929175e+01	1.45718180842100e+02
1.10153930954118e+04	1.79343403435203e+01	1.45585831209211e+02
1.10407861990183e+04	1.79595475023855e+01	1.45451499381758e+02
1.10662378397743e+04	1.79848532986708e+01	1.45315161530520e+02
1.10917481526216e+04	1.80102565051377e+01	1.45176793557777e+02
1.11173172728135e+04	1.80357558364456e+01	1.45036371097475e+02
1.11429453359149e+04	1.80613499474044e+01	1.44893869515610e+02
1.11686324778032e+04	1.80870374311851e+01	1.44749263910834e+02
1.11943788346691e+04	1.81128168174881e+01	1.44602529115292e+02
1.12201845430172e+04	1.81386865706684e+01	1.44453639695720e+02
1.12460497396668e+04	1.81646450878171e+01	1.44302569954799e+02
1.12719745617527e+04	1.81906906968000e+01	1.44149293932791e+02
1.12979591467255e+04	1.82168216542513e+01	1.43993785409469e+02
1.13240036323531e+04	1.82430361435232e+01	1.43836017906354e+02
1.13501081567207e+04	1.82693322725919e+01	1.43675964689285e+02
1.13762728582318e+04	1.82957080719171e+01	1.43513598771323e+02
1.14024978756092e+04	1.83221614922586e+01	1.43348892916020e+02
1.14287833478952e+04	1.83486904024473e+01	1.43181819641068e+02
1.14551294144529e+04	1.83752925871112e+01	1.43012351222342e+02
1.14815362149663e+04	1.84019657443580e+01	1.42840459698363e+02
1.15080038894419e+04	1.84287074834123e+01	1.42666116875194e+02
1.15345325782084e+04	1.84555153222096e+01	1.42489294331796e+02
1.15611224219185e+04	1.84823866849469e+01	1.42309963425866e+02
1.15877735615487e+04	1.85093188995897e+01	1.42128095300170e+02
1.16144861384009e+04	1.85363091953384e+01	1.41943660889406e+02
1.16412602941024e+04	1.85633547000515e+01	1.41756630927609e+02
1.16680961706071e+04	1.85904524376302e+01	1.41566975956132e+02
1.16949939101962e+04	1.86175993253626e+01	1.41374666332222e+02
1.17219536554788e+04	1.86447921712309e+01	1.41179672238215e+02
1.17489755493927e+04	1.86720276711813e+01	1.40981963691384e+02
1.17760597352055e+04	1.86993024063601e+01	1.40781510554456e+02
1.18032063565147e+04	1.87266128403162e+01	1.40578282546831e+02
1.18304155572491e+04	1.87539553161728e+01	1.40372249256537e+02
1.18576874816690e+04	1.87813260537709e+01	1.40163380152936e+02
1.18850222743676e+04	1.88087211467859e+01	1.39951644600214e+02
1.19124200802712e+04	1.88361365598215e+01	1.39737011871700e+02
1.19398810446401e+04	1.88635681254829e+01	1.39519451165014e+02
1.19674053130698e+04	1.88910115414328e+01	1.39298931618102e+02
1.19949930314912e+04	1.89184623674339e+01	1.39075422326175e+02
1.20226443461715e+04	1.89459160223810e+01	1.38848892359582e+02
1.20503594037154e+04	1.89733677813284e+01	1.38619310782655e+02
1.20781383510652e+04	1.90008127725154e+01	1.38386646673545e+02
1.21059813355022e+04	1.90282459743951e+01	1.38150869145099e+02
1.21338885046471e+04	1.90556622126725e+01	1.37911947366790e+02
1.21618600064610e+04	1.90830561573561e+01	1.37669850587739e+02
1.21898959892460e+04	1.91104223198305e+01	1.37424548160859e+02
1.22179966016461e+04	1.91377550499541e+01	1.37176009568158e+02
1.22461619926478e+04	1.91650485331902e+01	1.36924204447213e+02
1.22743923115814e+04	1.91922967877788e+01	1.36669102618857e+02
1.23026877081211e+04	1.92194936619546e+01	1.36410674116114e+02
1.23310483322864e+04	1.92466328312218e+01	1.36148889214387e+02
1.23594743344424e+04	1.92737077956918e+01	1.35883718462943e+02
1.23879658653010e+04	1.93007118774936e+01	1.35615132717717e+02
1.24165230759214e+04	1.93276382182674e+01	1.35343103175444e+02
1.24451461177111e+04	1.93544797767481e+01	1.35067601409168e+02
1.24738351424267e+04	1.93812293264527e+01	1.34788599405110e+02
1.25025903021745e+04	1.94078794534796e+01	1.34506069600951e+02
1.25314117494114e+04	1.94344225544318e+01	1.34219984925515e+02
1.25602996369460e+04	1.94608508344770e+01	1.33930318839872e+02
1.25892541179389e+04	1.94871563055546e+01	1.33637045379882e+02
1.26182753459039e+04	1.95133307847442e+01	1.33340139200168e+02
1.26473634747087e+04	1.95393658928080e+01	1.33039575619531e+02
1.26765186585757e+04	1.95652530529210e+01	1.32735330667797e+02
1.27057410520826e+04	1.95909834896024e+01	1.32427381134101e+02
1.27350308101638e+04	1.96165482278642e+01	1.32115704616584e+02
1.27643880881106e+04	1.96419380925908e+01	1.31800279573493e+02
1.27938130415724e+04	1.96671437081650e+01	1.31481085375676e+02
1.28233058265574e+04	1.96921554983573e+01	1.31158102360413e+02
1.28528665994333e+04	1.97169636864930e+01	1.30831311886590e+02
1.28824955169285e+04	1.97415582959151e+01	1.30500696391145e+02
1.29121927361325e+04	1.97659291507583e+01	1.30166239446766e+02
1.29419584144970e+04	1.97900658770519e+01	1.29827925820761e+02
1.29717927098367e+04	1.98139579041680e+01	1.29485741535075e+02
1.30016957803300e+04	1.98375944666327e+01	1.29139673927352e+02
1.30316677845201e+04	1.98609646063173e+01	1.28789711712994e+02
1.30617088813155e+04	1.98840571750261e+01	1.28435845048122e+02
1.30918192299912e+04	1.99068608374990e+01	1.28078065593336e+02
1.31219989901891e+04	1.99293640748443e+01	1.27716366578204e+02
1.31522483219195e+04	1.99515551884196e+01	1.27350742866336e+02
1.31825673855612e+04	1.99734223041761e+01	1.26981191020946e+02
1.32129563418628e+04	1.99949533774830e+01	1.26607709370768e+02
1.32434153519437e+04	2.00161361984453e+01	1.26230298076180e+02
1.32739445772945e+04	2.00369583977325e+01	1.25848959195402e+02
1.33045441797780e+04	2.00574074529280e+01	1.25463696750599e+02
1.33352143216303e+04	2.00774706954161e+01	1.25074516793721e+02
1.33659551654615e+04	2.00971353178147e+01	1.24681427471919e+02
1.33967668742564e+04	2.01163883819666e+01	1.24284439092329e+02
1.34276496113757e+04	2.01352168274972e+01	1.23883564186036e+02
1.34586035405565e+04	2.01536074809471e+01	1.23478817571027e+02
1.34896288259136e+04	2.01715470654858e+01	1.23070216413888e+02
1.35207256319398e+04	2.01890222112102e+01	1.22657780290061e+02
1.35518941235074e+04	2.02060194660306e+01	1.22241531242394e+02
1.35831344658685e+04	2.02225253071460e+01	1.21821493837778e+02
1.36144468246565e+04	2.02385261531054e+01	1.21397695221596e+02
1.36458313658862e+04	2.02540083764513e+01	1.20970165169777e+02
1.36772882559555e+04	2.02689583169412e+01	1.20538936138146e+02
1.37088176616455e+04	2.02833622953355e+01	1.20104043308862e+02
1.37404197501221e+04	2.02972066277419e+01	1.19665524633655e+02
1.37720946889364e+04	2.03104776405021e+01	1.19223420873600e+02
1.38038426460258e+04	2.03231616856025e+01	1.18777775635183e+02
1.38356637897148e+04	2.03352451565915e+01	1.18328635402372e+02
1.38675582887158e+04	2.03467145049766e+01	1.17876049564455e+02
1.38995263121305e+04	2.03575562570793e+01	1.17420070439370e+02
1.39315680294500e+04	2.03677570313153e+01	1.16960753292298e+02
1.39636836105563e+04	2.03773035558712e+01	1.16498156349252e+02
1.39958732257231e+04	2.03861826867386e+01	1.16032340805443e+02
1.40281370456165e+04	2.03943814260710e+01	1.15563370828198e+02
1.40604752412960e+04	2.04018869408199e+01	1.15091313554205e+02
1.40928879842156e+04	2.04086865816065e+01	1.14616239080906e+02
1.41253754462244e+04	2.04147679017825e+01	1.14138220451837e+02
1.41579377995677e+04	2.04201186766291e+01	1.13657333635766e+02
1.41905752168878e+04	2.04247269226433e+01	1.13173657499470e+02
1.42232878712250e+04	2.04285809168555e+01	1.12687273774040e+02
1.42560759360187e+04	2.04316692161231e+01	1.12198267014591e+02
1.42889395851079e+04	2.04339806763392e+01	1.11706724553333e+02
1.43218789927323e+04	2.04355044714983e+01	1.11212736445910e+02
1.43548943335334e+04	2.04362301125556e+01	1.10716395411006e+02
1.43879857825553e+04	2.04361474660168e+01	1.10217796763227e+02
1.44211535152455e+04	2.04352467721960e+01	1.09717038339258e+02
1.44543977074561e+04	2.04335186630761e+01	1.09214220417387e+02
1.44877185354444e+04	2.04309541797077e+01	1.08709445630473e+02
1.45211161758742e+04	2.04275447890826e+01	1.08202818872481e+02
1.45545908058164e+04	2.04232824004189e+01	1.07694447198733e+02
1.45881426027502e+04	2.04181593807941e+01	1.07184439720069e+02
1.46217717445639e+04	2.04121685700660e+01	1.06672907491121e+02
1.46554784095559e+04	2.04053032950225e+01	1.06159963392959e+02
1.46892627764354e+04	2.03975573827025e+01	1.05645722010355e+02
1.47231250243239e+04	2.03889251728339e+01	1.05130299504012e+02
1.47570653327557e+04	2.03794015293375e+01	1.04613813478042e+02
1.47910838816788e+04	2.03689818508481e+01	1.04096382843084e+02
1.48251808514562e+04	2.03576620802087e+01	1.03578127675425e+02
1.48593564228668e+04	2.03454387128970e+01	1.03059169072530e+02
1.48936107771058e+04	2.03323088043486e+01	1.02539629005405e+02
1.49279440957866e+04	2.03182699761436e+01	1.02019630168247e+02
1.49623565609410e+04	2.03033204210318e+01	1.01499295825809e+02
1.49968483550204e+04	2.02874589067723e+01	1.00978749658989e+02
1.50314196608969e+04	2.02706847787726e+01	1.00458115609087e+02
1.50660706618641e+04	2.02529979615135e+01	9.99375177212512e+01
1.51008015416381e+04	2.02343989587554e+01	9.94170799875784e+01
1.51356124843587e+04	2.02148888525239e+01	9.88969261903914e+01
1.51705036745900e+04	2.01944693008796e+01	9.83771797461650e+01
1.52054752973216e+04	2.01731425344817e+01	9.78579635506075e+01
1.52405275379695e+04	2.01509113519609e+01	9.73393998253736e+01
1.52756605823773e+04	2.01277791141218e+01	9.68216099668842e+01
1.53108746168169e+04	2.01037497369998e+01	9.63047143977212e+01
1.53461698279895e+04	2.00788276838026e+01	9.57888324210356e+01
1.53815464030269e+04	2.00530179557724e+01	9.52740820784067e+01
1.54170045294921e+04	2.00263260820055e+01	9.47605800115564e+01
1.54525443953807e+04	1.99987581082750e+01	9.42484413283153e+01
1.54881661891213e+04	1.99703205849014e+01	9.37377794731960e+01
1.55238700995774e+04	1.99410205537240e+01	9.32287061029187e+01
1.55596563160473e+04	1.99108655342228e+01	9.27213309672017e+01
1.55955250282660e+04	1.98798635088517e+01	9.22157617950965e+01
1.56314764264060e+04	1.98480229076373e+01	9.17121041871286e+01
1.56675107010780e+04	1.98153525921062e+01	9.12104615134620e+01
1.57036280433320e+04	1.97818618386024e+01	9.07109348182880e+01
1.57398286446587e+04	1.97475603210569e+01	9.02136227305951e+01
1.57761126969900e+04	1.97124580932745e+01	8.97186213814580e+01
1.58124803927003e+04	1.96765655708021e+01	8.92260243279437e+01
1.58489319246076e+04	1.96398935124418e+01	8.87359224837055e+01
1.58854674859742e+04	1.96024530014739e+01	8.82484040563056e+01
1.59220872705081e+04	1.95642554266525e+01	8.77635544912829e+01
1.59587914723638e+04	1.95253124630360e+01	8.72814564229395e+01
1.59955802861431e+04	1.94856360527140e+01	8.68021896318105e+01
1.60324539068968e+04	1.94452383854892e+01	8.63258310087457e+01
1.60694125301252e+04	1.94041318795725e+01	8.58524545255065e+01
1.61064563517791e+04	1.93623291623459e+01	8.53821312117630e+01
1.61435855682612e+04	1.93198430512477e+01	8.49149291383512e+01
1.61808003764270e+04	1.92766865348288e+01	8.44509134066333e+01
1.62181009735857e+04	1.92328727540300e+01	8.39901461437844e+01
1.62554875575012e+04	1.91884149837235e+01	8.35326865038103e+01
1.62929603263936e+04	1.91433266145629e+01	8.30785906740914e+01
1.63305194789397e+04	1.90976211351792e+01	8.26279118872325e+01
1.63681652142744e+04	1.90513121147603e+01	8.21807004379854e+01
1.64058977319917e+04	1.90044131860470e+01	8.17370037050026e+01
1.64437172321456e+04	1.89569380287746e+01	8.12968661771776e+01
1.64816239152514e+04	1.89089003535893e+01	8.08603294843131e+01
1.65196179822864e+04	1.88603138864606e+01	8.04274324318650e+01
1.65576996346916e+04	1.88111923536131e+01	7.99982110394870e+01
1.65958690743719e+04	1.87615494669948e+01	7.95726985831314e+01
1.66341265036980e+04	1.87113989102962e+01	7.91509256404267e+01
1.66724721255069e+04	1.86607543255348e+01	7.87329201390795e+01
1.67109061431033e+04	1.86096293002120e+01	7.83187074080390e+01
1.67494287602606e+04	1.85580373550518e+01	7.79083102311647e+01
1.67880401812218e+04	1.85059919323252e+01	7.75017489031538e+01
1.68267406107009e+04	1.84535063847618e+01	7.70990412874736e+01
1.68655302538836e+04	1.84005939650501e+01	7.67002028760656e+01
1.69044093164288e+04	1.83472678159247e+01	7.63052468505861e+01
1.69433780044695e+04	1.82935409608346e+01	7.59141841449593e+01
1.69824365246136e+04	1.82394262951898e+01	7.55270235090245e+01
1.70215850839457e+04	1.81849365781765e+01	7.51437715730718e+01
1.70608238900274e+04	1.81300844251345e+01	7.47644329130652e+01
1.71001531508990e+04	1.80748823004844e+01	7.43890101163626e+01
1.71395730750804e+04	1.80193425111953e+01	7.40175038477551e+01
1.71790838715720e+04	1.79634772007787e+01	7.36499129156537e+01
1.72186857498562e+04	1.79072983437979e+01	7.32862343382578e+01
1.72583789198981e+04	1.78508177408751e+01	7.29264634095647e+01
1.72981635921471e+04	1.77940470141846e+01	7.25705937650664e+01
1.73380399775375e+04	1.77369976034148e+01	7.22186174470128e+01
1.73780082874898e+04	1.76796807621827e+01	7.18705249691089e+01
1.74180687339122e+04	1.76221075548860e+01	7.15263053805430e+01
1.74582215292011e+04	1.75642888539742e+01	7.11859463292335e+01
1.74984668862426e+04	1.75062353376230e+01	7.08494341242047e+01
1.75388050184136e+04	1.74479574877944e+01	7.05167537970044e+01
1.75792361395829e+04	1.73894655886654e+01	7.01878891620831e+01
1.76197604641123e+04	1.73307697254076e+01	6.98628228760677e+01
1.76603782068576e+04	1.72718797833022e+01	6.95415364958669e+01
1.77010895831702e+04	1.72128054471710e+01	6.92240105355531e+01
1.77418948088976e+04	1.71535562011096e+01	6.89102245219730e+01
1.77827941003852e+04	1.70941413285032e+01	6.86001570490487e+01
1.78237876744769e+04	1.70345699123115e+01	6.82937858307301e+01
1.78648757485165e+04	1.69748508356055e+01	6.79910877525755e+01
1.79060585403489e+04	1.69149927823400e+01	6.76920389219330e+01
1.79473362683212e+04	1.68550042383485e+01	6.73966147167093e+01
1.79887091512838e+04	1.67948934925447e+01	6.71047898327104e+01
1.80301774085916e+04	1.67346686383157e+01	6.68165383295476e+01
1.80717412601052e+04	1.66743375750944e+01	6.65318336751065e+01
1.81134009261919e+04	1.66139080100970e+01	6.62506487885768e+01
1.81551566277272e+04	1.65533874602133e+01	6.59729560820511e+01
1.81970085860957e+04	1.64927832540357e+01	6.56987275006962e+01
1.82389570231922e+04	1.64321025340178e+01	6.54279345615090e+01
1.82810021614233e+04	1.63713522587482e+01	6.51605483906739e+01
1.83231442237079e+04	1.63105392053313e+01	6.48965397595324e+01
1.83653834334793e+04	1.62496699718624e+01	6.46358791191883e+01
1.84077200146854e+04	1.61887509799881e+01	6.43785366337631e+01
1.84501541917905e+04	1.61277884775433e+01	6.41244822123329e+01
1.84926861897766e+04	1.60667885412543e+01	6.38736855395607e+01
1.85353162341439e+04	1.60057570795002e+01	6.36261161050572e+01
1.85780445509127e+04	1.59446998351249e+01	6.33817432314929e+01
1.86208713666244e+04	1.58836223882911e+01	6.31405361014909e+01
1.86637969083424e+04	1.58225301593698e+01	6.29024637833265e+01
1.87068214036537e+04	1.57614284118586e+01	6.26674952554680e+01
1.87499450806699e+04	1.57003222553215e+01	6.24355994299814e+01
1.87931681680284e+04	1.56392166483454e+01	6.22067451748380e+01
1.88364908948937e+04	1.55781164015067e+01	6.19809013351451e+01
1.88799134909586e+04	1.55170261803428e+01	6.17580367533421e+01
1.89234361864454e+04	1.54559505083255e+01	6.15381202883848e+01
1.89670592121071e+04	1.53948937698279e+01	6.13211208339505e+01
1.90107827992287e+04	1.53338602130845e+01	6.11070073356976e+01
1.90546071796281e+04	1.52728539531386e+01	6.08957488076085e+01
1.90985325856580e+04	1.52118789747733e+01	6.06873143474459e+01
1.91425592502065e+04	1.51509391354231e+01	6.04816731513533e+01
1.91866874066985e+04	1.50900381680638e+01	6.02787945276305e+01
1.92309172890972e+04	1.50291796840766e+01	6.00786479097113e+01
1.92752491319050e+04	1.49683671760843e+01	5.98812028683761e+01
1.93196831701648e+04	1.49076040207576e+01	5.96864291232222e+01
1.93642196394616e+04	1.48468934815894e+01	5.94942965534272e+01
1.94088587759233e+04	1.47862387116342e+01	5.93047752078259e+01
1.94536008162222e+04	1.47256427562124e+01	5.91178353143319e+01
1.94984459975760e+04	1.46651085555769e+01	5.89334472887290e+01
1.95433945577495e+04	1.46046389475407e+01	5.87515817428571e+01
1.95884467350554e+04	1.45442366700647e+01	5.85722094922185e+01
1.96336027683560e+04	1.44839043638051e+01	5.83953015630301e+01
1.96788628970639e+04	1.44236445746181e+01	5.82208291987415e+01
1.97242273611440e+04	1.43634597560223e+01	5.80487638660459e+01
1.97696964011141e+04	1.43033522716182e+01	5.78790772604040e+01
1.98152702580464e+04	1.42433243974636e+01	5.77117413111038e+01
1.98609491735692e+04	1.41833783244051e+01	5.75467281858743e+01
1.99067333898673e+04	1.41235161603647e+01	5.73840102950795e+01
1.99526231496842e+04	1.40637399325827e+01	5.72235602955046e+01
1.99986186963229e+04	1.40040515898150e+01	5.70653510937606e+01
2.00447202736470e+04	1.39444530044863e+01	5.69093558493198e+01
2.00909281260827e+04	1.38849459747980e+01	5.67555479772045e+01
2.01372424986193e+04	1.38255322267920e+01	5.66039011503443e+01
2.01836636368110e+04	1.37662134163702e+01	5.64543893016156e+01
2.02301917867781e+04	1.37069911312696e+01	5.63069866255857e+01
2.02768271952082e+04	1.36478668929932e+01	5.61616675799702e+01
2.03235701093576e+04	1.35888421586985e+01	5.60184068868224e+01
2.03704207770525e+04	1.35299183230418e+01	5.58771795334683e+01
2.04173794466906e+04	1.34710967199804e+01	5.57379607731979e+01
2.04644463672420e+04	1.34123786245325e+01	5.56007261257316e+01
2.05116217882509e+04	1.33537652544957e+01	5.54654513774679e+01
2.05589059598367e+04	1.32952577721234e+01	5.53321125815294e+01
2.06062991326953e+04	1.32368572857620e+01	5.52006860576152e+01
2.06538015581005e+04	1.31785648514468e+01	5.50711483916740e+01
2.07014134879057e+04	1.31203814744594e+01	5.49434764354046e+01
2.07491351745443e+04	1.30623081108457e+01	5.48176473055982e+01
2.07969668710322e+04	1.30043456688960e+01	5.46936383833284e+01
2.08449088309681e+04	1.29464950105877e+01	5.45714273130015e+01
2.08929613085356e+04	1.28887569529911e+01	5.44509920012734e+01
2.09411245585041e+04	1.28311322696384e+01	5.43323106158426e+01
2.09893988362304e+04	1.27736216918581e+01	5.42153615841285e+01
2.10377843976599e+04	1.27162259100744e+01	5.41001235918403e+01
2.10862814993280e+04	1.26589455750714e+01	5.39865755814462e+01
2.11348903983616e+04	1.26017812992253e+01	5.38746967505489e+01
2.11836113524801e+04	1.25447336577030e+01	5.37644665501745e+01
2.12324446199973e+04	1.24878031896282e+01	5.36558646829792e+01
2.12813904598222e+04	1.24309903992173e+01	5.35488711013856e+01
2.13304491314608e+04	1.23742957568833e+01	5.34434660056454e+01
2.13796208950174e+04	1.23177197003101e+01	5.33396298418433e+01
2.14289060111956e+04	1.22612626354977e+01	5.32373432998410e+01
2.14783047413004e+04	1.22049249377783e+01	5.31365873111692e+01
2.15278173472388e+04	1.21487069528040e+01	5.30373430468708e+01
2.15774440915217e+04	1.20926089975082e+01	5.29395919153027e+01
2.16271852372652e+04	1.20366313610384e+01	5.28433155598946e+01
2.16770410481919e+04	1.19807743056648e+01	5.27484958568768e+01
2.17270117886324e+04	1.19250380676619e+01	5.26551149129738e+01
2.17770977235266e+04	1.18694228581658e+01	5.25631550630716e+01
2.18272991184250e+04	1.18139288640074e+01	5.24725988678601e+01
2.18776162394905e+04	1.17585562485211e+01	5.23834291114547e+01
2.19280493534994e+04	1.17033051523314e+01	5.22956287990003e+01
2.19785987278432e+04	1.16481756941161e+01	5.22091811542601e+01
2.20292646305295e+04	1.15931679713482e+01	5.21240696171917e+01
2.20800473301839e+04	1.15382820610157e+01	5.20402778415143e+01
2.21309470960513e+04	1.14835180203211e+01	5.19577896922692e+01
2.21819641979971e+04	1.14288758873608e+01	5.18765892433733e+01
2.22330989065089e+04	1.13743556817836e+01	5.17966607751721e+01
2.22843514926979e+04	1.13199574054312e+01	5.17179887719916e+01
2.23357222283001e+04	1.12656810429592e+01	5.16405579196905e+01
2.23872113856782e+04	1.12115265624402e+01	5.15643531032161e+01
2.24388192378225e+04	1.11574939159487e+01	5.14893594041656e+01
2.24905460583526e+04	1.11035830401291e+01	5.14155620983524e+01
2.25423921215191e+04	1.10497938567468e+01	5.13429466533818e+01
2.25943577022045e+04	1.09961262732228e+01	5.12714987262345e+01
2.26464430759253e+04	1.09425801831521e+01	5.12012041608617e+01
2.26986485188329e+04	1.08891554668077e+01	5.11320489857913e+01
2.27509743077154e+04	1.08358519916278e+01	5.10640194117471e+01
